timestamp,date,hour,weekday,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,light,temperature,humidity,pir,co2,solar_voltage,fan_on,led_on,comfort_score,energy_risk,occupied
06/01/2024 0:00,06/01/2024,0,5,1,0,1,-0.9749,-0.2225,251,22.9,55.3,0,405,3.68,0,0,100,0,0
06/01/2024 0:10,06/01/2024,0,5,1,0,1,-0.9749,-0.2225,50,21.7,51.1,0,473,3.66,0,0,88,0,0
06/01/2024 0:20,06/01/2024,0,5,1,0,1,-0.9749,-0.2225,221,22.4,52.5,0,473,3.67,0,0,100,0,0
06/01/2024 0:30,06/01/2024,0,5,1,0,1,-0.9749,-0.2225,50,25.4,46.2,0,466,3.72,0,0,100,0,0
06/01/2024 0:40,06/01/2024,0,5,1,0,1,-0.9749,-0.2225,50,22.1,39.2,0,400,3.67,0,0,100,0,0
06/01/2024 0:50,06/01/2024,0,5,1,0,1,-0.9749,-0.2225,205,22.3,53.1,0,400,3.67,0,0,100,0,0
06/01/2024 1:00,06/01/2024,1,5,1,0.2588,0.9659,-0.9749,-0.2225,93,21.1,52.4,0,481,3.7,0,0,88,0,0
06/01/2024 1:10,06/01/2024,1,5,1,0.2588,0.9659,-0.9749,-0.2225,50,25.1,49.4,0,490,3.74,0,0,100,0,0
06/01/2024 1:20,06/01/2024,1,5,1,0.2588,0.9659,-0.9749,-0.2225,50,20.5,67.2,0,502,3.71,0,0,80,0,0
06/01/2024 1:30,06/01/2024,1,5,1,0.2588,0.9659,-0.9749,-0.2225,424,21.7,64.5,0,400,3.72,0,0,88,0,0
06/01/2024 1:40,06/01/2024,1,5,1,0.2588,0.9659,-0.9749,-0.2225,50,22.6,60.5,0,442,3.68,0,0,100,0,0
06/01/2024 1:50,06/01/2024,1,5,1,0.2588,0.9659,-0.9749,-0.2225,102,19.9,61.1,0,400,3.66,0,0,70,0,0
06/01/2024 2:00,06/01/2024,2,5,1,0.5,0.866,-0.9749,-0.2225,175,21.5,61,0,472,3.61,0,0,88,0,0
06/01/2024 2:10,06/01/2024,2,5,1,0.5,0.866,-0.9749,-0.2225,50,22.4,56,0,529,3.66,0,0,100,0,0
06/01/2024 2:20,06/01/2024,2,5,1,0.5,0.866,-0.9749,-0.2225,50,20.7,59.4,0,420,3.7,0,0,88,0,0
06/01/2024 2:30,06/01/2024,2,5,1,0.5,0.866,-0.9749,-0.2225,166,22.4,48,0,477,3.64,0,0,100,0,0
06/01/2024 2:40,06/01/2024,2,5,1,0.5,0.866,-0.9749,-0.2225,68,20.7,55.3,0,430,3.69,0,0,88,0,0
06/01/2024 2:50,06/01/2024,2,5,1,0.5,0.866,-0.9749,-0.2225,170,22.8,60,0,467,3.66,0,0,100,0,0
06/01/2024 3:00,06/01/2024,3,5,1,0.7071,0.7071,-0.9749,-0.2225,50,20.6,56.8,0,503,3.72,0,0,88,0,0
06/01/2024 3:10,06/01/2024,3,5,1,0.7071,0.7071,-0.9749,-0.2225,334,21.9,53.1,0,409,3.66,0,0,88,0,0
06/01/2024 3:20,06/01/2024,3,5,1,0.7071,0.7071,-0.9749,-0.2225,112,21.5,57.1,0,400,3.75,0,0,88,0,0
06/01/2024 3:30,06/01/2024,3,5,1,0.7071,0.7071,-0.9749,-0.2225,171,23.9,69.6,0,455,3.64,0,0,92,0,0
06/01/2024 3:40,06/01/2024,3,5,1,0.7071,0.7071,-0.9749,-0.2225,50,23.6,62.1,0,477,3.6,0,0,100,0,0
06/01/2024 3:50,06/01/2024,3,5,1,0.7071,0.7071,-0.9749,-0.2225,50,24,46.2,0,424,3.64,0,0,100,0,0
06/01/2024 4:00,06/01/2024,4,5,1,0.866,0.5,-0.9749,-0.2225,425,23.6,71.2,0,424,3.7,0,0,80,0,0
06/01/2024 4:10,06/01/2024,4,5,1,0.866,0.5,-0.9749,-0.2225,342,23.4,57.1,0,420,3.67,0,0,100,0,0
06/01/2024 4:20,06/01/2024,4,5,1,0.866,0.5,-0.9749,-0.2225,157,23.3,60.6,0,501,3.7,0,0,100,0,0
06/01/2024 4:30,06/01/2024,4,5,1,0.866,0.5,-0.9749,-0.2225,181,23.2,71.9,0,404,3.69,0,0,80,0,0
06/01/2024 4:40,06/01/2024,4,5,1,0.866,0.5,-0.9749,-0.2225,509,22.4,62.4,0,414,3.65,0,0,100,0,0
06/01/2024 4:50,06/01/2024,4,5,1,0.866,0.5,-0.9749,-0.2225,292,24.2,59.9,0,400,3.76,0,0,100,0,0
06/01/2024 5:00,06/01/2024,5,5,1,0.9659,0.2588,-0.9749,-0.2225,180,23.8,68.1,0,400,3.72,0,0,92,0,0
06/01/2024 5:10,06/01/2024,5,5,1,0.9659,0.2588,-0.9749,-0.2225,209,22.8,65.8,0,424,3.7,0,0,92,0,0
06/01/2024 5:20,06/01/2024,5,5,1,0.9659,0.2588,-0.9749,-0.2225,162,25,68.8,0,403,3.68,0,0,92,0,0
06/01/2024 5:30,06/01/2024,5,5,1,0.9659,0.2588,-0.9749,-0.2225,209,22.9,58.1,0,400,3.7,0,0,100,0,0
06/01/2024 5:40,06/01/2024,5,5,1,0.9659,0.2588,-0.9749,-0.2225,171,25.5,66,0,403,3.66,0,0,92,0,0
06/01/2024 5:50,06/01/2024,5,5,1,0.9659,0.2588,-0.9749,-0.2225,50,21.9,64.5,0,457,3.71,0,0,88,0,0
06/01/2024 6:00,06/01/2024,6,5,1,1,0,-0.9749,-0.2225,2129,24.8,62.3,0,400,3.79,0,0,100,0,0
06/01/2024 6:10,06/01/2024,6,5,1,1,0,-0.9749,-0.2225,2046,24.2,57.8,0,400,3.67,0,0,100,0,0
06/01/2024 6:20,06/01/2024,6,5,1,1,0,-0.9749,-0.2225,1687,22.1,63.8,0,400,3.71,0,0,100,0,0
06/01/2024 6:30,06/01/2024,6,5,1,1,0,-0.9749,-0.2225,1906,22.5,62.8,0,436,3.72,0,0,100,0,0
06/01/2024 6:40,06/01/2024,6,5,1,1,0,-0.9749,-0.2225,1589,23.1,72.7,1,578,3.68,0,0,80,0,1
06/01/2024 6:50,06/01/2024,6,5,1,1,0,-0.9749,-0.2225,1803,24.9,62.7,1,551,3.7,0,0,100,0,1
06/01/2024 7:00,06/01/2024,7,5,1,0.9659,-0.2588,-0.9749,-0.2225,2278,24.5,63.5,0,470,4.05,0,0,100,0,0
06/01/2024 7:10,06/01/2024,7,5,1,0.9659,-0.2588,-0.9749,-0.2225,1992,26.2,65.5,0,400,4.21,0,0,92,0,0
06/01/2024 7:20,06/01/2024,7,5,1,0.9659,-0.2588,-0.9749,-0.2225,2324,24.2,64.1,0,400,3.99,0,0,100,0,0
06/01/2024 7:30,06/01/2024,7,5,1,0.9659,-0.2588,-0.9749,-0.2225,1785,23.4,63.6,0,501,4.07,0,0,100,0,0
06/01/2024 7:40,06/01/2024,7,5,1,0.9659,-0.2588,-0.9749,-0.2225,2291,24.8,64.2,0,400,4.2,0,0,100,0,0
06/01/2024 7:50,06/01/2024,7,5,1,0.9659,-0.2588,-0.9749,-0.2225,2262,26.4,71.1,1,553,4.18,1,0,80,0,1
06/01/2024 8:00,06/01/2024,8,5,1,0.866,-0.5,-0.9749,-0.2225,2306,26.2,67.8,1,607,4.46,1,0,92,0,1
06/01/2024 8:10,06/01/2024,8,5,1,0.866,-0.5,-0.9749,-0.2225,2102,23.9,63.6,1,587,4.35,0,0,100,0,1
06/01/2024 8:20,06/01/2024,8,5,1,0.866,-0.5,-0.9749,-0.2225,2321,23.1,60.2,0,400,4.39,0,0,100,0,0
06/01/2024 8:30,06/01/2024,8,5,1,0.866,-0.5,-0.9749,-0.2225,2465,25,65.2,1,497,4.45,0,0,92,0,1
06/01/2024 8:40,06/01/2024,8,5,1,0.866,-0.5,-0.9749,-0.2225,2570,25.7,70.8,0,578,4.48,1,0,80,0,1
06/01/2024 8:50,06/01/2024,8,5,1,0.866,-0.5,-0.9749,-0.2225,2741,27.3,72,1,635,4.36,1,0,68,0,1
06/01/2024 9:00,06/01/2024,9,5,1,0.7071,-0.7071,-0.9749,-0.2225,2802,25.4,80.1,1,583,4.75,1,0,80,0,1
06/01/2024 9:10,06/01/2024,9,5,1,0.7071,-0.7071,-0.9749,-0.2225,2588,26.3,66.1,1,587,4.61,1,0,92,0,1
06/01/2024 9:20,06/01/2024,9,5,1,0.7071,-0.7071,-0.9749,-0.2225,2834,27.2,63.1,0,540,4.74,1,0,88,0,1
06/01/2024 9:30,06/01/2024,9,5,1,0.7071,-0.7071,-0.9749,-0.2225,2515,25.6,64.6,1,642,4.8,1,0,100,0,1
06/01/2024 9:40,06/01/2024,9,5,1,0.7071,-0.7071,-0.9749,-0.2225,2668,25.8,80.1,1,639,4.84,1,0,80,0,1
06/01/2024 9:50,06/01/2024,9,5,1,0.7071,-0.7071,-0.9749,-0.2225,2644,25.3,66.2,1,638,4.82,1,0,92,0,1
06/01/2024 10:00,06/01/2024,10,5,1,0.5,-0.866,-0.9749,-0.2225,2727,25.3,73.9,1,647,5.04,1,0,80,0,1
06/01/2024 10:10,06/01/2024,10,5,1,0.5,-0.866,-0.9749,-0.2225,3039,27.4,81,0,618,5,1,0,68,0,1
06/01/2024 10:20,06/01/2024,10,5,1,0.5,-0.866,-0.9749,-0.2225,3163,28.7,60.9,1,572,5.09,1,0,88,0,1
06/01/2024 10:30,06/01/2024,10,5,1,0.5,-0.866,-0.9749,-0.2225,3222,27,72.7,1,696,4.96,1,0,80,0,1
06/01/2024 10:40,06/01/2024,10,5,1,0.5,-0.866,-0.9749,-0.2225,3348,26.5,83,1,708,5.1,1,0,80,0,1
06/01/2024 10:50,06/01/2024,10,5,1,0.5,-0.866,-0.9749,-0.2225,2797,26.6,66.1,1,652,5.04,1,0,92,0,1
06/01/2024 11:00,06/01/2024,11,5,1,0.2588,-0.9659,-0.9749,-0.2225,2980,24.6,63.2,0,469,5.13,0,0,100,0,0
06/01/2024 11:10,06/01/2024,11,5,1,0.2588,-0.9659,-0.9749,-0.2225,2919,28.3,61.2,1,614,5,1,0,88,0,1
06/01/2024 11:20,06/01/2024,11,5,1,0.2588,-0.9659,-0.9749,-0.2225,3349,27.8,63.5,0,599,5.02,1,0,88,0,1
06/01/2024 11:30,06/01/2024,11,5,1,0.2588,-0.9659,-0.9749,-0.2225,2962,28,69.4,1,724,5.26,1,0,80,0,1
06/01/2024 11:40,06/01/2024,11,5,1,0.2588,-0.9659,-0.9749,-0.2225,2807,24.8,81.2,1,732,5.23,0,0,80,0,1
06/01/2024 11:50,06/01/2024,11,5,1,0.2588,-0.9659,-0.9749,-0.2225,3202,29,66.6,0,644,5.07,1,0,80,0,1
06/01/2024 12:00,06/01/2024,12,5,1,0,-1,-0.9749,-0.2225,3413,27.8,68.5,1,697,5.09,1,0,80,0,1
06/01/2024 12:10,06/01/2024,12,5,1,0,-1,-0.9749,-0.2225,3333,26,64.2,1,557,5.11,1,0,100,0,1
06/01/2024 12:20,06/01/2024,12,5,1,0,-1,-0.9749,-0.2225,3149,28.6,73.8,1,654,5.16,1,0,68,0,1
06/01/2024 12:30,06/01/2024,12,5,1,0,-1,-0.9749,-0.2225,3081,27.4,72.7,1,757,5.17,1,0,68,0,1
06/01/2024 12:40,06/01/2024,12,5,1,0,-1,-0.9749,-0.2225,3346,26.9,65.9,1,641,5.14,1,0,92,0,1
06/01/2024 12:50,06/01/2024,12,5,1,0,-1,-0.9749,-0.2225,3339,26.9,76.9,1,748,5.07,1,0,80,0,1
06/01/2024 13:00,06/01/2024,13,5,1,-0.2588,-0.9659,-0.9749,-0.2225,3259,28,62.8,0,555,5.03,0,0,88,0,0
06/01/2024 13:10,06/01/2024,13,5,1,-0.2588,-0.9659,-0.9749,-0.2225,3156,25.7,74.6,1,702,5.19,1,0,80,0,1
06/01/2024 13:20,06/01/2024,13,5,1,-0.2588,-0.9659,-0.9749,-0.2225,3401,23.6,72.2,0,406,5.11,0,0,80,0,0
06/01/2024 13:30,06/01/2024,13,5,1,-0.2588,-0.9659,-0.9749,-0.2225,3320,27.7,66,1,734,5.26,1,0,80,0,1
06/01/2024 13:40,06/01/2024,13,5,1,-0.2588,-0.9659,-0.9749,-0.2225,3336,26.4,65.3,1,684,5.2,1,0,92,0,1
06/01/2024 13:50,06/01/2024,13,5,1,-0.2588,-0.9659,-0.9749,-0.2225,2899,25.3,77.5,1,686,5.15,1,0,80,0,1
06/01/2024 14:00,06/01/2024,14,5,1,-0.5,-0.866,-0.9749,-0.2225,3012,25.9,61.3,1,660,5.03,1,0,100,0,1
06/01/2024 14:10,06/01/2024,14,5,1,-0.5,-0.866,-0.9749,-0.2225,3043,30.4,59.4,0,741,4.98,1,0,70,0,1
06/01/2024 14:20,06/01/2024,14,5,1,-0.5,-0.866,-0.9749,-0.2225,3241,26.1,67,1,553,5.15,1,0,92,0,1
06/01/2024 14:30,06/01/2024,14,5,1,-0.5,-0.866,-0.9749,-0.2225,2986,23.9,70.2,0,697,5.05,0,0,80,0,1
06/01/2024 14:40,06/01/2024,14,5,1,-0.5,-0.866,-0.9749,-0.2225,3165,27.5,71.3,0,712,4.88,1,0,68,0,1
06/01/2024 14:50,06/01/2024,14,5,1,-0.5,-0.866,-0.9749,-0.2225,3033,24.6,59.9,0,400,5.15,0,0,100,0,0
06/01/2024 15:00,06/01/2024,15,5,1,-0.7071,-0.7071,-0.9749,-0.2225,3257,27.8,79.4,1,675,4.74,1,0,68,0,1
06/01/2024 15:10,06/01/2024,15,5,1,-0.7071,-0.7071,-0.9749,-0.2225,2958,26.4,79.2,1,807,4.76,1,0,68,0,1
06/01/2024 15:20,06/01/2024,15,5,1,-0.7071,-0.7071,-0.9749,-0.2225,2776,25.4,70.5,1,690,4.73,1,0,80,0,1
06/01/2024 15:30,06/01/2024,15,5,1,-0.7071,-0.7071,-0.9749,-0.2225,3029,27,76.1,1,731,4.69,1,0,80,0,1
06/01/2024 15:40,06/01/2024,15,5,1,-0.7071,-0.7071,-0.9749,-0.2225,3168,25.3,67.2,1,680,4.64,1,0,92,0,1
06/01/2024 15:50,06/01/2024,15,5,1,-0.7071,-0.7071,-0.9749,-0.2225,3220,24.8,60.4,0,528,4.71,0,0,100,0,0
06/01/2024 16:00,06/01/2024,16,5,1,-0.866,-0.5,-0.9749,-0.2225,3024,25.7,63.4,0,672,4.45,1,0,100,0,1
06/01/2024 16:10,06/01/2024,16,5,1,-0.866,-0.5,-0.9749,-0.2225,2482,23.4,73.7,0,495,4.42,0,0,80,0,0
06/01/2024 16:20,06/01/2024,16,5,1,-0.866,-0.5,-0.9749,-0.2225,2974,26,70.8,1,734,4.43,1,0,80,0,1
06/01/2024 16:30,06/01/2024,16,5,1,-0.866,-0.5,-0.9749,-0.2225,2932,27.1,67.1,1,732,4.57,1,0,80,0,1
06/01/2024 16:40,06/01/2024,16,5,1,-0.866,-0.5,-0.9749,-0.2225,2732,26.7,73.8,1,695,4.39,1,0,80,0,1
06/01/2024 16:50,06/01/2024,16,5,1,-0.866,-0.5,-0.9749,-0.2225,2909,27.1,62.7,1,729,4.39,1,0,88,0,1
06/01/2024 17:00,06/01/2024,17,5,1,-0.9659,-0.2588,-0.9749,-0.2225,2182,26.5,60.2,1,670,4.1,1,0,100,0,1
06/01/2024 17:10,06/01/2024,17,5,1,-0.9659,-0.2588,-0.9749,-0.2225,2325,25.4,64.7,1,635,4.02,1,0,100,0,1
06/01/2024 17:20,06/01/2024,17,5,1,-0.9659,-0.2588,-0.9749,-0.2225,2088,25.2,68.4,1,780,4,1,0,92,0,1
06/01/2024 17:30,06/01/2024,17,5,1,-0.9659,-0.2588,-0.9749,-0.2225,2434,26.1,68.7,1,662,4.1,1,0,92,0,1
06/01/2024 17:40,06/01/2024,17,5,1,-0.9659,-0.2588,-0.9749,-0.2225,2325,25.6,70.4,1,752,4.17,1,0,80,0,1
06/01/2024 17:50,06/01/2024,17,5,1,-0.9659,-0.2588,-0.9749,-0.2225,2524,28.1,74,1,629,4.04,1,0,68,0,1
06/01/2024 18:00,06/01/2024,18,5,1,-1,0,-0.9749,-0.2225,2725,25.2,69,0,688,3.82,1,0,92,0,1
06/01/2024 18:10,06/01/2024,18,5,1,-1,0,-0.9749,-0.2225,2827,25.9,72.6,1,799,3.55,1,0,80,0,1
06/01/2024 18:20,06/01/2024,18,5,1,-1,0,-0.9749,-0.2225,2755,24.1,52.2,1,702,3.67,0,0,100,0,1
06/01/2024 18:30,06/01/2024,18,5,1,-1,0,-0.9749,-0.2225,2947,26.2,63.4,1,656,3.63,1,0,100,0,1
06/01/2024 18:40,06/01/2024,18,5,1,-1,0,-0.9749,-0.2225,2972,25.1,63.2,1,790,3.82,1,0,100,0,1
06/01/2024 18:50,06/01/2024,18,5,1,-1,0,-0.9749,-0.2225,2459,26.3,60.5,1,590,3.64,1,0,100,0,1
06/01/2024 19:00,06/01/2024,19,5,1,-0.9659,0.2588,-0.9749,-0.2225,2995,27.1,63.6,1,639,3.65,1,0,88,0,1
06/01/2024 19:10,06/01/2024,19,5,1,-0.9659,0.2588,-0.9749,-0.2225,2591,24.8,67.2,1,634,3.66,0,0,92,0,1
06/01/2024 19:20,06/01/2024,19,5,1,-0.9659,0.2588,-0.9749,-0.2225,2193,21.4,65.6,1,698,3.67,0,0,80,0,1
06/01/2024 19:30,06/01/2024,19,5,1,-0.9659,0.2588,-0.9749,-0.2225,2595,23.4,64.7,1,805,3.64,0,0,88,0,1
06/01/2024 19:40,06/01/2024,19,5,1,-0.9659,0.2588,-0.9749,-0.2225,2333,27.1,62.3,1,691,3.61,1,0,88,0,1
06/01/2024 19:50,06/01/2024,19,5,1,-0.9659,0.2588,-0.9749,-0.2225,2729,24.2,62.8,1,718,3.7,0,0,100,0,1
06/01/2024 20:00,06/01/2024,20,5,1,-0.866,0.5,-0.9749,-0.2225,1221,23.3,67.4,1,832,3.69,0,0,80,0,1
06/01/2024 20:10,06/01/2024,20,5,1,-0.866,0.5,-0.9749,-0.2225,1298,25.2,63.9,1,687,3.67,1,0,100,0,1
06/01/2024 20:20,06/01/2024,20,5,1,-0.866,0.5,-0.9749,-0.2225,954,24.8,53.3,1,803,3.63,0,0,88,0,1
06/01/2024 20:30,06/01/2024,20,5,1,-0.866,0.5,-0.9749,-0.2225,601,25.4,60.6,1,725,3.66,1,1,100,1,1
06/01/2024 20:40,06/01/2024,20,5,1,-0.866,0.5,-0.9749,-0.2225,654,24.1,61.9,1,626,3.62,0,1,100,0,1
06/01/2024 20:50,06/01/2024,20,5,1,-0.866,0.5,-0.9749,-0.2225,182,22,62.1,0,490,3.71,0,0,100,0,0
06/01/2024 21:00,06/01/2024,21,5,1,-0.7071,0.7071,-0.9749,-0.2225,1275,26.4,59.8,1,752,3.64,1,0,100,0,1
06/01/2024 21:10,06/01/2024,21,5,1,-0.7071,0.7071,-0.9749,-0.2225,1091,23,68.6,1,719,3.64,0,0,92,0,1
06/01/2024 21:20,06/01/2024,21,5,1,-0.7071,0.7071,-0.9749,-0.2225,1078,26,52.9,1,658,3.59,1,0,100,0,1
06/01/2024 21:30,06/01/2024,21,5,1,-0.7071,0.7071,-0.9749,-0.2225,1165,23.9,60.9,1,753,3.68,0,0,100,0,1
06/01/2024 21:40,06/01/2024,21,5,1,-0.7071,0.7071,-0.9749,-0.2225,769,23.8,60.5,1,697,3.62,0,0,100,0,1
06/01/2024 21:50,06/01/2024,21,5,1,-0.7071,0.7071,-0.9749,-0.2225,1116,25.6,54.9,1,655,3.74,1,0,100,0,1
06/01/2024 22:00,06/01/2024,22,5,1,-0.5,0.866,-0.9749,-0.2225,50,20.9,60.8,0,400,3.64,0,0,88,0,0
06/01/2024 22:10,06/01/2024,22,5,1,-0.5,0.866,-0.9749,-0.2225,964,24.5,47.7,1,667,3.67,0,0,100,0,1
06/01/2024 22:20,06/01/2024,22,5,1,-0.5,0.866,-0.9749,-0.2225,1311,23.3,62.5,1,625,3.67,0,0,100,0,1
06/01/2024 22:30,06/01/2024,22,5,1,-0.5,0.866,-0.9749,-0.2225,1180,23.8,70.2,1,754,3.68,0,0,80,0,1
06/01/2024 22:40,06/01/2024,22,5,1,-0.5,0.866,-0.9749,-0.2225,912,25.4,67,0,651,3.7,1,0,92,0,1
06/01/2024 22:50,06/01/2024,22,5,1,-0.5,0.866,-0.9749,-0.2225,1145,21.5,54.8,1,647,3.67,0,0,88,0,1
06/01/2024 23:00,06/01/2024,23,5,1,-0.2588,0.9659,-0.9749,-0.2225,50,22.4,45.2,0,400,3.68,0,0,100,0,0
06/01/2024 23:10,06/01/2024,23,5,1,-0.2588,0.9659,-0.9749,-0.2225,50,21.6,56,0,431,3.67,0,0,88,0,0
06/01/2024 23:20,06/01/2024,23,5,1,-0.2588,0.9659,-0.9749,-0.2225,256,21,55.9,0,400,3.65,0,0,88,0,0
06/01/2024 23:30,06/01/2024,23,5,1,-0.2588,0.9659,-0.9749,-0.2225,81,21.5,56.9,0,400,3.69,0,0,88,0,0
06/01/2024 23:40,06/01/2024,23,5,1,-0.2588,0.9659,-0.9749,-0.2225,157,22.2,50.9,0,439,3.66,0,0,100,0,0
06/01/2024 23:50,06/01/2024,23,5,1,-0.2588,0.9659,-0.9749,-0.2225,50,23.4,52,0,400,3.66,0,0,100,0,0
07/01/2024 0:00,07/01/2024,0,6,1,0,1,-0.7818,0.6235,53,22.8,56.7,0,400,3.72,0,0,100,0,0
07/01/2024 0:10,07/01/2024,0,6,1,0,1,-0.7818,0.6235,250,24.9,55.8,0,443,3.75,0,0,100,0,0
07/01/2024 0:20,07/01/2024,0,6,1,0,1,-0.7818,0.6235,219,23.2,47.5,0,400,3.65,0,0,100,0,0
07/01/2024 0:30,07/01/2024,0,6,1,0,1,-0.7818,0.6235,50,20.7,45.7,0,400,3.69,0,0,88,0,0
07/01/2024 0:40,07/01/2024,0,6,1,0,1,-0.7818,0.6235,206,22.5,43.6,0,426,3.72,0,0,100,0,0
07/01/2024 0:50,07/01/2024,0,6,1,0,1,-0.7818,0.6235,465,21.9,43.4,0,400,3.63,0,0,88,0,0
07/01/2024 1:00,07/01/2024,1,6,1,0.2588,0.9659,-0.7818,0.6235,50,23,59.3,0,400,3.64,0,0,100,0,0
07/01/2024 1:10,07/01/2024,1,6,1,0.2588,0.9659,-0.7818,0.6235,50,19.6,55.9,0,454,3.67,0,0,70,0,0
07/01/2024 1:20,07/01/2024,1,6,1,0.2588,0.9659,-0.7818,0.6235,130,22.6,45.9,1,586,3.63,0,1,100,0,1
07/01/2024 1:30,07/01/2024,1,6,1,0.2588,0.9659,-0.7818,0.6235,444,23.7,54.9,0,453,3.65,0,0,100,0,0
07/01/2024 1:40,07/01/2024,1,6,1,0.2588,0.9659,-0.7818,0.6235,161,22.7,56.9,0,463,3.7,0,0,100,0,0
07/01/2024 1:50,07/01/2024,1,6,1,0.2588,0.9659,-0.7818,0.6235,220,22.5,55.2,0,400,3.7,0,0,100,0,0
07/01/2024 2:00,07/01/2024,2,6,1,0.5,0.866,-0.7818,0.6235,50,23,53.2,0,421,3.63,0,0,100,0,0
07/01/2024 2:10,07/01/2024,2,6,1,0.5,0.866,-0.7818,0.6235,102,22.5,57.3,0,400,3.71,0,0,100,0,0
07/01/2024 2:20,07/01/2024,2,6,1,0.5,0.866,-0.7818,0.6235,138,22.7,71.2,0,421,3.73,0,0,80,0,0
07/01/2024 2:30,07/01/2024,2,6,1,0.5,0.866,-0.7818,0.6235,50,24.2,60.2,0,476,3.67,0,0,100,0,0
07/01/2024 2:40,07/01/2024,2,6,1,0.5,0.866,-0.7818,0.6235,144,19.7,62,0,487,3.68,0,0,70,0,0
07/01/2024 2:50,07/01/2024,2,6,1,0.5,0.866,-0.7818,0.6235,50,26,55.9,0,400,3.64,0,0,100,0,0
07/01/2024 3:00,07/01/2024,3,6,1,0.7071,0.7071,-0.7818,0.6235,50,21.8,54.1,0,414,3.63,0,0,88,0,0
07/01/2024 3:10,07/01/2024,3,6,1,0.7071,0.7071,-0.7818,0.6235,50,23.8,63.6,0,400,3.7,0,0,100,0,0
07/01/2024 3:20,07/01/2024,3,6,1,0.7071,0.7071,-0.7818,0.6235,50,22.6,61.6,0,400,3.69,0,0,100,0,0
07/01/2024 3:30,07/01/2024,3,6,1,0.7071,0.7071,-0.7818,0.6235,50,22.8,57.1,0,417,3.68,0,0,100,0,0
07/01/2024 3:40,07/01/2024,3,6,1,0.7071,0.7071,-0.7818,0.6235,319,20.3,64.4,0,425,3.63,0,0,88,0,0
07/01/2024 3:50,07/01/2024,3,6,1,0.7071,0.7071,-0.7818,0.6235,57,24.9,59.9,0,400,3.65,0,0,100,0,0
07/01/2024 4:00,07/01/2024,4,6,1,0.866,0.5,-0.7818,0.6235,179,23.8,68.7,0,486,3.68,0,0,92,0,0
07/01/2024 4:10,07/01/2024,4,6,1,0.866,0.5,-0.7818,0.6235,50,24.1,60.1,0,403,3.69,0,0,100,0,0
07/01/2024 4:20,07/01/2024,4,6,1,0.866,0.5,-0.7818,0.6235,50,23.7,66.5,0,400,3.77,0,0,92,0,0
07/01/2024 4:30,07/01/2024,4,6,1,0.866,0.5,-0.7818,0.6235,130,23.8,54.1,0,400,3.66,0,0,100,0,0
07/01/2024 4:40,07/01/2024,4,6,1,0.866,0.5,-0.7818,0.6235,50,22.1,52.4,0,435,3.69,0,0,100,0,0
07/01/2024 4:50,07/01/2024,4,6,1,0.866,0.5,-0.7818,0.6235,50,20.9,58,0,400,3.57,0,0,88,0,0
07/01/2024 5:00,07/01/2024,5,6,1,0.9659,0.2588,-0.7818,0.6235,50,22.3,58.7,0,400,3.61,0,0,100,0,0
07/01/2024 5:10,07/01/2024,5,6,1,0.9659,0.2588,-0.7818,0.6235,277,24.4,61,0,400,3.69,0,0,100,0,0
07/01/2024 5:20,07/01/2024,5,6,1,0.9659,0.2588,-0.7818,0.6235,195,23.2,67.3,0,459,3.68,0,0,92,0,0
07/01/2024 5:30,07/01/2024,5,6,1,0.9659,0.2588,-0.7818,0.6235,63,23.2,44.6,0,460,3.69,0,0,100,0,0
07/01/2024 5:40,07/01/2024,5,6,1,0.9659,0.2588,-0.7818,0.6235,50,25.1,65,0,400,3.65,0,0,100,0,0
07/01/2024 5:50,07/01/2024,5,6,1,0.9659,0.2588,-0.7818,0.6235,99,23.8,66.6,0,400,3.74,0,0,92,0,0
07/01/2024 6:00,07/01/2024,6,6,1,1,0,-0.7818,0.6235,1840,23.7,54.2,0,438,3.71,0,0,100,0,0
07/01/2024 6:10,07/01/2024,6,6,1,1,0,-0.7818,0.6235,1664,26.3,67.9,0,550,3.72,1,0,92,0,1
07/01/2024 6:20,07/01/2024,6,6,1,1,0,-0.7818,0.6235,2048,23.2,60.8,0,502,3.78,0,0,100,0,0
07/01/2024 6:30,07/01/2024,6,6,1,1,0,-0.7818,0.6235,1585,26.1,67,1,658,3.62,1,0,92,0,1
07/01/2024 6:40,07/01/2024,6,6,1,1,0,-0.7818,0.6235,2090,22.8,64.1,0,484,3.76,0,0,100,0,0
07/01/2024 6:50,07/01/2024,6,6,1,1,0,-0.7818,0.6235,1828,23.5,62.8,1,513,3.76,0,0,100,0,1
07/01/2024 7:00,07/01/2024,7,6,1,0.9659,-0.2588,-0.7818,0.6235,2148,26,65.8,0,517,4.05,0,0,92,0,0
07/01/2024 7:10,07/01/2024,7,6,1,0.9659,-0.2588,-0.7818,0.6235,2368,24.7,68,0,414,4.1,0,0,92,0,0
07/01/2024 7:20,07/01/2024,7,6,1,0.9659,-0.2588,-0.7818,0.6235,2108,22.1,63.4,0,400,4.11,0,0,100,0,0
07/01/2024 7:30,07/01/2024,7,6,1,0.9659,-0.2588,-0.7818,0.6235,2400,24.4,75.4,1,686,4.08,0,0,80,0,1
